X (m),Y (m),Z (m),DX
-0.414484329,0.841680443,0.171147627,-2.93E-06
-0.414486647,0.56269127,0.162824913,-0.000613173
-0.414487372,0.313459752,0.045037711,5.08E-05
-0.414487456,0.632547977,0.866443015,3.06E-08
-0.414542382,0.417250401,0.045130202,0.000175765
-0.414552232,0.552477852,0.140833255,-0.000205345
-0.414581614,0.151322753,0.042075469,3.02E-05
-0.414603685,0.109820697,0.042407297,-1.55E-05
-0.414606113,0.102293925,0.044385495,4.79E-05
-0.414619383,0.107900535,0.043887008,3.23E-06
-0.414619645,0.839740432,0.170057041,-1.43E-05
-0.414633047,0.540328776,0.04856759,-2.57E-07
-0.414642898,0.409223319,0.045456483,0.000167698
-0.414649981,0.109956929,0.043269696,-1.86E-06
-0.41465526,0.539848274,0.047917169,-2.52E-06
-0.414666731,0.109683665,0.0408787,-1.37E-05
-0.41467439,0.518741514,0.871743313,2.07E-06
-0.41468192,0.562402047,0.857920394,4.94E-06
-0.414692984,0.110175664,0.039445998,4.95E-06
-0.414693503,0.401169064,0.045548326,0.000164644
-0.414693676,0.393109471,0.045489095,0.000157728
-0.414694583,0.147540758,0.041763798,6.11E-05
-0.414703299,0.845420973,0.17673342,-3.58E-05
-0.414711227,0.540459579,0.048758458,-2.78E-07
-0.414718279,0.60279457,0.841369783,-6.05E-07
-0.414740774,0.384693081,0.045399158,0.000166193
-0.414748401,0.206603232,1.00700505,4.83E-05
-0.414751048,0.649578903,0.867302658,8.88E-06
-0.414783397,0.109157768,0.043535542,1.06E-05
-0.414822209,0.546835705,0.101289219,-0.000170428
-0.414868686,0.332122609,0.042684725,1.23E-05
-0.414872935,0.435401653,0.894017431,2.03E-05
-0.414913617,0.32636349,0.044946884,7.08E-06
-0.41491757,0.154281979,0.042064973,1.61E-06
-0.414937412,0.152992498,0.042034048,1.10E-05
-0.414983424,0.109841677,0.041589419,-4.66E-06
-0.415005275,0.843956652,0.175723199,1.44E-06
-0.4150053,0.098438606,0.044307638,5.53E-05
-0.415011987,0.253094603,0.990685056,5.63E-05
-0.415018311,0.324480377,0.044974963,1.05E-05
-0.415021698,0.815059515,0.170710136,-0.000961616
-0.415022348,0.822608826,0.170808996,-0.000827104
-0.415028367,0.699789015,0.820737322,2.88E-05
-0.415029119,0.848041268,0.183055446,-1.52E-05
-0.415031019,0.611340957,0.83631663,-1.77E-06
-0.415035656,0.580585713,0.170669895,-0.000457749
-0.415043835,0.552357261,0.144769513,-0.000219398
-0.415050349,0.57227992,0.170728054,-0.000499587
-0.415058427,0.588550024,0.170673807,-0.000447253
-0.415062958,0.829451032,0.171159021,-0.000534474
-0.415068292,0.706353255,0.807013552,9.35E-05
-0.415099186,0.111485509,0.037949695,3.19E-06
-0.415104991,0.107062046,0.044042368,7.22E-06
-0.415148866,0.154686644,0.042789469,-2.77E-06
-0.415159233,0.068012944,1.038446693,1.06E-06
-0.415170051,0.835102535,0.172023487,-0.000314816
-0.415177495,0.330111699,0.044254576,2.70E-06
-0.415192306,0.330507444,0.043848703,5.78E-06
-0.415215554,0.546240139,0.097313331,-0.00018566
-0.415215829,0.329383994,0.044700566,8.40E-07
-0.41522859,0.552847699,0.148736846,-0.000229453
-0.415251089,0.328573091,0.044762932,8.18E-07
-0.415255713,0.331053906,0.043311846,4.99E-06
-0.415266166,0.53888051,0.047258502,-8.37E-06
-0.415273057,0.840916504,0.174385839,5.56E-07
-0.415289485,0.156447059,0.043769206,8.74E-06
-0.415314557,0.536371796,0.046616576,3.37E-05
-0.415318263,0.09446858,0.044245977,5.19E-05
-0.415329732,0.327717828,0.044825918,1.02E-06
-0.415332528,0.105405787,0.044226194,1.12E-05
-0.415334752,0.329921406,0.04459215,2.81E-07
-0.415334752,0.329972037,0.044408034,4.40E-08
-0.415337889,0.795132394,0.700810518,0.000667745
-0.415341015,0.562680535,0.170904625,-0.000636865
-0.415361625,0.696323036,0.837074587,5.14E-05
-0.41537546,0.109723932,0.039911492,-3.42E-07
-0.415410704,0.154838414,0.043216456,1.05E-06
-0.415448138,0.545078589,0.066283844,-0.000280136
-0.415448804,0.155316163,0.043605778,2.01E-06
-0.415453896,0.183531991,0.044398718,9.95E-05
-0.415488708,0.845288264,0.180613642,0.000122001
-0.415493724,0.545516563,0.077654761,-0.000258607
-0.415504456,0.545155763,0.069965775,-0.00027158
-0.415528176,0.553111844,0.152727555,-0.00022929
-0.415537121,0.539791259,0.047984142,-3.96E-07
-0.415549312,0.545266556,0.07377206,-0.000274924
-0.415554313,0.544827953,0.06286077,-0.000276062
-0.415579821,0.803408997,0.174728673,-0.003939749
-0.415589097,0.545029742,0.107252978,-0.001158539
-0.41561412,0.600310973,0.174800296,-0.001808107
-0.415620179,0.160503602,1.021643702,2.32E-05
-0.415622455,0.78778771,0.17473069,-0.003654534
-0.415640636,0.615955635,0.174818581,-0.001773331
-0.415657612,0.545702276,0.093346972,-0.000194129
-0.415661033,0.772165441,0.174763305,-0.003295804
-0.415668099,0.662818164,0.174763792,-0.00160897
-0.415673144,0.631578271,0.174804896,-0.00173362
-0.415674156,0.545500925,0.081561277,-0.000243876
-0.415676229,0.678442116,0.174773638,-0.001544027
-0.415677527,0.647196698,0.174772529,-0.001688179
-0.415678557,0.756546012,0.174780935,-0.002946743
-0.415679021,0.694066349,0.174780492,-0.001572993
-0.415681926,0.709689525,0.174786984,-0.001847502
-0.415688972,0.740928284,0.174791682,-0.002583802
-0.415691104,0.725310007,0.17479277,-0.002217316
-0.415710563,0.847298859,0.183638873,4.05E-05
-0.415712119,0.329995041,0.043992778,1.48E-07
-0.415724513,0.36003086,0.037142522,6.56E-06
-0.415787726,0.329882255,0.044514356,1.67E-07
-0.415787978,0.656090894,0.865854696,1.01E-05
-0.415848075,0.553289845,0.156727745,-0.000227732
-0.415868523,0.32996121,0.044183691,6.11E-08
-0.41587578,0.330105885,0.04377074,1.27E-06
-0.415883144,0.329567212,0.044644404,1.68E-07
-0.415891496,0.110089273,0.040848864,-8.69E-07
-0.415898123,0.411567517,0.910648052,1.73E-05
-0.41591153,0.544471369,0.059722062,-0.000269673
-0.415913232,0.330373919,0.043522632,1.01E-06
-0.415919113,0.675303236,0.857771222,5.41E-06
-0.415919866,0.32915792,0.04467364,1.79E-07
-0.415923262,0.565486921,0.176711783,-0.000141123
-0.41594816,0.54537573,0.089400914,-0.000209853
-0.415952156,0.329798015,0.044567405,1.64E-07
-0.415953309,0.32993053,0.04441327,9.75E-08
-0.415953501,0.110084946,0.042112859,-1.03E-06
-0.415957366,0.110089594,0.041649648,-1.98E-06
-0.415983327,0.366392927,0.042315433,5.47E-05
-0.415983606,0.836703648,0.178294835,-8.58E-05
-0.415994832,0.110374266,0.039049535,6.74E-07
-0.4160265,0.545254388,0.085472419,-0.000222538
-0.416037846,0.329956069,0.043852572,5.09E-09
-0.416043291,0.109962725,0.040050034,-7.64E-06
-0.416054287,0.822738806,0.178751924,-0.000856504
-0.416060258,0.815092593,0.178700662,-0.000970089
-0.4160653,0.862841564,0.283945604,0.001117693
-0.416065522,0.864166791,0.299524587,0.001089088
-0.416068242,0.58055935,0.178616533,-0.000488342
-0.416069776,0.540280609,0.048737578,-7.26E-06
-0.416081436,0.588537732,0.178613843,-0.000477187
-0.416081746,0.829854726,0.178989052,-0.000572737
-0.416087315,0.542284761,0.051468518,-1.75E-06
-0.416094262,0.572218818,0.178728273,-0.000519453
-0.416113032,0.11029054,0.042548848,-5.67E-06
-0.416113158,0.110448591,0.042942148,-4.44E-07
-0.416129743,0.110043461,0.039390731,7.38E-07
-0.41613984,0.110276579,0.043019692,1.10E-06
-0.416154762,0.363131425,0.039630665,6.71E-05
-0.416167584,0.108886039,0.043385786,1.07E-06
-0.416168087,0.840905123,0.180243895,-3.44E-05
-0.416175121,0.329953663,0.043852572,4.30E-09
-0.416188738,0.32856445,0.044699991,7.19E-07
-0.416216795,0.441696432,0.891960452,1.32E-05
-0.416223297,0.330880443,0.043072018,2.56E-06
-0.41622828,0.553397461,0.160735881,-0.000243206
-0.416245726,0.541775034,0.050800646,-2.32E-06
-0.416278385,0.083349815,1.038109246,1.37E-06
-0.416279195,0.327735888,0.044730266,1.59E-06
-0.416287723,0.835126299,0.180523877,-0.000158902
-0.416287975,0.329953242,0.044089619,3.91E-08
-0.416299998,0.110202679,0.041180655,-2.90E-06
-0.416323741,0.109917336,0.040125122,7.70E-06
-0.416340413,0.559789887,0.176730098,-0.000193122
-0.416345673,0.153829052,0.041764871,2.37E-06
-0.416357218,0.10966317,0.040150867,7.25E-07
-0.41635732,0.329750691,0.044512106,3.50E-07
-0.416366454,0.329893922,0.044343361,2.54E-07
-0.416367341,0.329508048,0.044621901,1.34E-07
-0.416368323,0.327858323,0.958873342,4.12E-05
-0.416371097,0.330013536,0.043625685,4.38E-07
-0.416371626,0.86534169,0.314892473,0.00107726
-0.416375819,0.54110278,0.049906899,-5.66E-06
-0.416392189,0.109914753,0.040655579,2.03E-06
-0.416395388,0.330276329,0.043440234,6.19E-07
-0.416399687,0.10963769,0.040440791,2.03E-07
-0.416400156,0.329141345,0.0446481,1.75E-07
-0.416413253,0.329927115,0.043798226,1.68E-07
-0.416421424,0.173585147,1.019344861,1.03E-05
-0.416455818,0.565432738,0.180672578,-0.000145551
-0.41647311,0.109822819,0.039785917,5.08E-07
-0.416479343,0.471189192,0.883762153,2.57E-06
-0.416508153,0.110193451,0.040837686,4.46E-07
-0.41651605,0.329938506,0.044006604,8.82E-08
-0.416561033,0.154376995,0.041969985,-1.77E-07
-0.416566516,0.108596199,0.043425244,8.32E-07
-0.416567866,0.111264197,0.037994816,6.07E-06
-0.416569471,0.331601074,0.042533188,6.31E-06
-0.416604665,0.809868602,0.655473343,0.000653262
-0.416608776,0.296896043,0.974186589,3.84E-05
-0.416624366,0.427189391,0.901691254,1.50E-05
-0.41663956,0.109842225,0.040771562,3.53E-07
-0.41664906,0.329902463,0.043873064,4.11E-07
-0.416660725,0.553473911,0.164723159,-0.000242563
-0.416675913,0.694540999,0.843381232,4.08E-05
-0.416702657,0.827724405,0.593711977,0.000783017
-0.416741806,0.704755162,0.81197053,0.000209609
-0.416745239,0.109672798,0.043106374,4.34E-06
-0.416748659,0.358671962,0.943016133,3.96E-05
-0.416750217,0.866359842,0.330182034,0.001069539
-0.416761469,0.329899058,0.043546192,4.21E-07
-0.41679389,0.46711679,0.884289783,2.73E-06
-0.416798133,0.266105178,0.987911834,2.22E-05
-0.416809696,0.15308162,0.04166118,9.23E-06
-0.416821054,0.15470986,0.04272976,1.92E-06
-0.416826847,0.109970416,0.040995099,1.44E-06
-0.416836723,0.329673045,0.044473816,4.07E-07
-0.416841797,0.326434936,0.044630885,1.01E-05
-0.416843775,0.329866647,0.044253958,3.10E-07
-0.416845346,0.110694625,0.042778228,-1.10E-07
-0.41684925,0.329448527,0.044599554,1.03E-07
-0.41685357,0.543351423,0.056788376,-0.000255217
-0.416855251,0.849860391,0.191784122,1.17E-06
-0.416856497,0.329805904,0.043657322,2.49E-07
-0.416879677,0.329128389,0.044618385,2.15E-07
-0.416880466,0.329913358,0.044018468,-2.03E-07
-0.416882432,0.109822905,0.040912873,3.58E-08
-0.416887834,0.377647915,0.044758871,5.74E-05
-0.416900875,0.098796312,1.036418155,3.47E-06
-0.416901009,0.55977911,0.180643874,-0.000188275
-0.416901041,0.10953979,0.040096341,7.79E-07
-0.416904885,0.330129897,0.043350007,1.74E-06
-0.416906438,0.324495507,0.044611864,1.18E-05
-0.416908828,0.630866905,0.865419904,-3.36E-07
-0.416913728,0.8468027,0.187588624,0.000266226
-0.416924207,0.155869534,0.043458904,5.60E-06
-0.416928436,0.857451895,0.234338205,0.000208299
-0.416941656,0.110219636,0.041252252,2.88E-06
-0.416944405,0.329793222,0.043504004,1.19E-07
-0.416944967,0.329823228,0.043754236,-1.29E-07
-0.416957534,0.371556027,0.043905081,0.00011714
-0.416963165,0.105773379,0.043953094,6.83E-06
-0.416990266,0.565417881,0.18464681,-0.000145934
-0.416992797,0.629825552,0.863777302,-1.13E-07
-0.416995997,0.554552736,0.172003702,-0.000106719
-0.417015173,0.110356625,0.041646506,-2.42E-06
-0.417018737,0.110070982,0.041232723,9.21E-08
-0.417025052,0.329607425,0.043210207,2.42E-06
-0.417027503,0.32874822,0.044613805,8.10E-07
-0.417036685,0.548090929,0.115087959,-0.000845937
-0.41704634,0.842729395,0.186302425,4.22E-05
-0.417058267,0.11182698,1.034159557,1.27E-06
-0.417061861,0.151245546,0.0415846,1.15E-05
-0.41706926,0.222158482,1.004954093,3.21E-05
-0.417075243,0.553594262,0.168657701,-0.00022694
-0.417077271,0.109654068,0.039785543,2.72E-06
-0.417082368,0.110539598,0.042326359,-4.86E-06
-0.417083135,0.109933442,0.039380888,8.52E-07
-0.417089234,0.109579011,0.040447054,1.33E-06
-0.417095889,0.157179006,0.043594703,6.95E-06
-0.417103799,0.329490188,0.043004361,2.44E-08
-0.417105666,0.389718425,0.925709321,2.36E-05
-0.417111879,0.867227627,0.345462985,0.001051081
-0.417126134,0.110446093,0.042823101,1.70E-06
-0.41712683,0.107377522,0.043670287,1.03E-05
-0.41713936,0.46294274,0.884759969,2.65E-06
-0.417142577,0.330790111,0.042902804,4.79E-06
-0.417169527,0.329822344,0.042931015,1.76E-06
-0.417169819,0.822787272,0.186673441,-0.00081714
-0.417170898,0.329974682,0.043232382,8.43E-07
-0.417176058,0.580528345,0.186610237,-0.0004708
-0.417179129,0.830055095,0.186794735,-0.000562945
-0.417180262,0.58852142,0.186611891,-0.000457646
-0.417181848,0.81510595,0.186652277,-0.000916761
-0.417187933,0.572171877,0.186688206,-0.000509013
-0.417200429,0.836493802,0.186967627,-0.000252727
-0.417201247,0.110268291,0.039006038,7.35E-07
-0.417213973,0.327903223,0.044579167,1.79E-06
-0.417225645,0.332248079,0.04199616,4.88E-06
-0.417226928,0.316498351,0.044511955,4.95E-05
-0.41723655,0.840861948,0.187230225,1.64E-05
-0.417241228,0.858624113,0.243144273,0.000114223
-0.41725572,0.329763709,0.043374586,-2.53E-06
-0.417274931,0.109883339,0.041033075,5.66E-07
-0.417286813,0.330003397,0.042717672,3.13E-07
-0.417291195,0.662731175,0.864482889,1.16E-05
-0.417301564,0.690394406,0.849783461,2.58E-05
-0.417301964,0.1544636,0.041901089,9.02E-07
-0.417321018,0.329949219,0.043948583,-3.77E-07
-0.417323872,0.329574675,0.044444303,3.82E-07
-0.417327861,0.328451615,0.044563744,1.14E-06
-0.417331282,0.329417529,0.044540057,2.34E-07
-0.417361509,0.329143007,0.044554178,5.88E-07
-0.41736204,0.4039053,0.917506053,1.30E-05
-0.4173891,0.110281585,0.041579136,5.03E-07
-0.417392078,0.329869304,0.044126961,4.76E-07
-0.417405713,0.329705431,0.044292274,2.20E-07
-0.417414777,0.327556223,0.044535297,5.99E-07
-0.417429533,0.10872647,0.043314163,1.60E-06
-0.41743302,0.458504479,0.885901903,4.83E-06
-0.417441033,0.154398611,0.041744605,4.62E-07
-0.417451073,0.867919833,0.360746716,0.001046112
-0.417462162,0.55986248,0.184597634,-0.00018832
-0.417472828,0.856553982,0.485108793,0.001414021
-0.417483746,0.329933335,0.04364149,-4.41E-07
-0.417485112,0.109372333,0.043109541,4.36E-07
-0.417488743,0.32986494,0.043316601,-1.33E-06
-0.417492706,0.84112009,0.546598399,0.001124101
-0.417501052,0.541038271,0.050003571,-1.16E-06
-0.417502998,0.159189389,0.043766711,2.10E-05
-0.417503695,0.334287189,0.0403124,1.58E-05
-0.417510784,0.154656105,0.042293877,2.26E-06
-0.417523932,0.330562453,0.042676784,9.26E-06
-0.417555895,0.565399187,0.188644897,-0.000149607
-0.417565108,0.112837848,0.036146609,1.90E-05
-0.417621246,0.44879093,0.889562996,1.43E-06
-0.417685984,0.105125606,0.043819085,7.29E-06
-0.417700262,0.330844791,0.042376556,1.15E-06
-0.417710161,0.454779053,0.887187298,2.32E-06
-0.417719109,0.15493396,0.043092182,4.48E-08
-0.417743368,0.155169639,0.043253687,1.20E-07
-0.417748861,0.711774971,0.802398243,0.000318562
-0.417754115,0.109402934,0.039903091,4.91E-07
-0.417790164,0.154893267,0.042596196,3.17E-06
-0.417825695,0.868362884,0.375998205,0.001223898
-0.417845707,0.600304985,0.19073472,-0.001844408
-0.417849719,0.474809714,0.042589514,0.000453423
-0.417855565,0.803405043,0.190675052,-0.003693479
-0.417861132,0.539306151,0.048143266,-9.03E-06
-0.417863277,0.849503202,0.193564087,-4.89E-05
-0.417882698,0.639508003,0.872311058,7.11E-06
-0.417900356,0.615955963,0.190776224,-0.001800868
-0.417901252,0.418080388,0.909398584,8.23E-06
-0.41791775,0.78778135,0.190694945,-0.003454687
-0.417936078,0.631580729,0.190777849,-0.001759637
-0.41794255,0.540822755,0.050262828,-1.33E-05
-0.417946077,0.490174222,0.04339391,0.000449692
-0.417948035,0.632647231,0.868440686,-2.63E-07
-0.417958455,0.647201587,0.190764183,-0.001700131
-0.417972284,0.772159443,0.190744456,-0.003120803
-0.417976292,0.459754694,0.042224383,0.000496701
-0.417979031,0.329841323,0.04395204,5.53E-07
-0.417989999,0.662823474,0.190755008,-0.001630076
-0.41799085,0.328150861,0.044429624,5.18E-07
-0.418012247,0.678446761,0.190753068,-0.001526419
-0.418018767,0.756541926,0.190777637,-0.002783968
-0.418021527,0.694070846,0.190761955,-0.001502895
-0.418028907,0.559980517,0.18860836,-0.000177409
-0.418036012,0.709694129,0.190776434,-0.001698047
-0.418039514,0.321481287,0.044376394,5.04E-05
-0.418044214,0.329600686,0.044147608,2.02E-06
-0.418049241,0.725313596,0.190791535,-0.002067927
-0.418051137,0.740928135,0.190792373,-0.002423827
-0.418063781,0.110292883,0.041668728,7.27E-07
-0.418065302,0.330265901,0.043167737,-7.13E-06
-0.418065549,0.540374894,0.049193128,-1.29E-06
-0.418073952,0.330303294,0.042490306,8.75E-07
-0.418077233,0.327247066,0.044401175,1.06E-06
-0.418077644,0.329278085,0.044292179,2.24E-06
-0.418092475,0.330397829,0.043617123,-4.43E-06
-0.418119324,0.328640827,0.044368984,2.83E-06
-0.418143959,0.332244419,0.041808773,2.47E-06
-0.418157132,0.331741601,0.041932962,1.09E-05
-0.418174961,0.637349115,0.871670393,5.99E-06
-0.418180162,0.565324732,0.192667254,-0.000151513
-0.418188654,0.154924309,0.042140181,4.01E-07
-0.418190385,0.327800969,0.044385967,1.93E-06
-0.418190885,0.868349616,0.391245299,0.001720909
-0.41819318,0.336808659,0.037810099,1.95E-05
-0.418195426,0.781173343,0.731501898,0.000941711
-0.418210673,0.235096006,1.001887657,9.50E-06
-0.4182135,0.541830083,0.054109238,-0.000151311
-0.418229312,0.330152742,0.042743493,-2.53E-06
-0.418231887,0.193980039,0.043904667,0.000771634
-0.418250948,0.329089154,0.044257093,7.22E-07
-0.418265886,0.552914122,0.176570518,-0.000207279
-0.41828654,0.330170079,0.043803248,1.26E-06
-0.418290673,0.634594991,0.870766995,5.78E-07
-0.41830854,0.55196657,0.173246472,-0.000104643
-0.418318523,0.148020948,0.041098991,4.92E-05
-0.418320594,0.433659178,0.899898487,4.25E-06
-0.418327153,0.643336414,0.872016513,2.22E-05
-0.418370669,0.069059625,0.0436836,0.000851425
-0.418374644,0.444652288,0.042651557,0.000592151
-0.41837576,0.507484027,0.877685329,6.68E-06
-0.418376695,0.429135327,0.043625514,0.00065547
-0.418385705,0.287934915,0.044188762,0.000791226
-0.418386468,0.830262,0.19466167,-0.000583332
-0.418388604,0.209639089,0.043932664,0.00077104
-0.41839355,0.822839152,0.194611987,-0.000828114
-0.41839522,0.580514389,0.194632311,-0.00049837
-0.418397161,0.225263992,0.043984224,0.000780208
-0.41839748,0.57209429,0.194615017,-0.000532919
-0.418400192,0.836976187,0.194796296,-0.000265142
-0.418400293,0.588521594,0.194626851,-0.000482327
-0.41841784,0.240890291,0.044033901,0.00078332
-0.418418252,0.815111319,0.194609723,-0.000919537
-0.418423942,0.842640209,0.194956708,0.000101057
-0.418436086,0.256516139,0.044078161,0.000782834
-0.418440643,0.110962348,0.03807805,5.73E-06
-0.418448203,0.272139667,0.044123624,0.000784679
-0.418455998,0.541010411,0.05179416,-9.95E-05
-0.418457746,0.728625369,0.785676099,0.000306414
-0.418461385,0.847162798,0.1951865,0.000206807
-0.418464486,0.331092017,0.042040097,1.29E-06
-0.418480062,0.007192874,0.04368476,0.000791839
-0.418487731,0.053433435,0.043660692,0.000856894
-0.418490188,0.037812203,0.043657366,0.000851966
-0.418493496,0.109906984,0.039181293,7.70E-06
-0.418493914,0.022194758,0.04366283,0.000850919
-0.418534928,0.868011319,0.406480278,0.002286804
-0.418536633,0.720770862,0.793699847,0.000281436
-0.418545645,0.537887716,0.047315218,-1.44E-05
-0.418550946,0.110666025,0.042304848,4.12E-07
-0.418551384,0.109336686,0.04024834,2.95E-06
-0.418554475,0.102516205,0.043657577,5.77E-05
-0.418557618,0.109685878,0.040921978,2.21E-06
-0.41859856,0.852834337,0.207450245,-0.000161912
-0.418604349,0.110459569,0.04261613,3.96E-06
-0.418612364,0.143170421,0.040040654,4.11E-05
-0.418616898,0.698469337,0.825812498,9.90E-07
-0.418633946,0.155001483,0.042356268,1.23E-08
-0.418634932,0.548123871,0.159909444,-5.81E-05
-0.418646149,0.559948992,0.192607432,-0.00017805
-0.418660447,0.536653049,0.046704323,-1.96E-05
-0.41866276,0.15459523,0.041715813,5.03E-06
-0.418662845,0.33069114,0.043076846,-1.15E-06
-0.418668329,0.858495266,0.240787448,0.000106934
-0.418674748,0.326679298,0.044271108,1.01E-05
-0.418688095,0.484608159,0.882908535,1.02E-05
-0.418696578,0.153290656,0.041291042,1.17E-05
-0.418704754,0.684198429,0.85533327,2.09E-05
-0.41874187,0.155935505,0.043281652,3.51E-06
-0.418757572,0.538271068,0.047601385,-8.15E-06
-0.418800627,0.410249873,0.91562308,3.68E-06
-0.41881428,0.109158792,0.042998404,1.10E-05
-0.418815054,0.767272516,0.74674327,0.000645226
-0.418820981,0.552833103,0.180473301,-0.000217052
-0.418825164,0.492296251,0.881565125,9.96E-06
-0.41882586,0.867119391,0.421714661,0.002705783
-0.418827844,0.815620012,0.637762551,0.001368274
-0.418839234,0.098559175,0.043601745,5.32E-05
-0.418841884,0.565246161,0.196680086,-0.000151845
-0.418847382,0.324641808,0.044232161,1.44E-05
-0.418887229,0.330587385,0.042600349,-4.95E-06
-0.418908126,0.330610395,0.042255004,2.92E-07
-0.418928161,0.328778376,0.044066238,2.41E-06
-0.418933085,0.157628388,0.043445637,3.94E-06
-0.418933704,0.151378648,0.041223515,1.31E-05
-0.418944367,0.547275932,0.156517374,-0.000120685
-0.418946456,0.80165875,0.683811477,0.001296755
-0.418975826,0.333250947,0.040940432,5.20E-06
-0.41898939,0.331843026,0.041597953,2.73E-06
-0.418996569,0.820163637,0.62205599,0.001508289
-0.418997168,0.476753497,0.884213455,9.83E-06
-0.419011806,0.609710906,0.840989675,-1.14E-06
-0.419026129,0.329618178,0.043705016,2.17E-06
-0.419036684,0.693050787,0.848498239,1.42E-05
-0.419041877,0.110283517,0.041711953,3.34E-07
-0.419042009,0.806543491,0.668342421,0.001320284
-0.419045877,0.161418353,0.043661505,1.56E-05
-0.419050192,0.330275902,0.043539513,6.55E-06
-0.419050402,0.859574168,0.249326068,0.000242549
-0.419057141,0.865501978,0.436970549,0.002687989
-0.419058181,0.331198831,0.043412764,-2.93E-06
-0.419071276,0.329207717,0.043894372,3.47E-06
-0.41908889,0.094587488,0.043553508,5.61E-05
-0.419096887,0.155054592,0.042740544,1.87E-06
-0.419107833,0.107343436,0.04339735,1.23E-05
-0.419111535,0.54541253,0.132690503,-0.00024916
-0.419117752,0.327986356,0.044139167,3.64E-06
-0.419120684,0.546661453,0.152502125,-0.000138856
-0.419122874,0.331158724,0.043109536,-4.34E-06
-0.419140078,0.752160408,0.762425295,0.000551299
-0.419166228,0.539721986,0.04864885,-2.00E-06
-0.419206609,0.499910479,0.880140476,9.67E-06
-0.419210634,0.669622949,0.863099848,2.07E-05
-0.419227629,0.331037809,0.043478316,1.91E-06
-0.419259931,0.824707417,0.6065168,0.00149223
-0.41926498,0.863394592,0.452246329,0.002817145
-0.419265684,0.328551336,0.043978833,2.11E-06
-0.419267889,0.536754805,0.869551396,9.46E-06
-0.419294634,0.559914943,0.196623716,-0.000177164
-0.419303584,0.105434576,0.043523217,1.42E-05
-0.419325215,0.331003891,0.042645328,-4.30E-06
-0.419336969,0.125395118,0.027980739,2.87E-05
-0.419369824,0.553026128,0.184439747,-0.000234425
-0.419395324,0.545475295,0.136600421,-0.000248731
-0.419418551,0.545980856,0.148485319,-0.000164028
-0.419432185,0.700555933,0.823507777,0.000132806
-0.419448598,0.544754769,0.128720958,-0.000225592
-0.419483921,0.565329373,0.200708792,-0.000149225
-0.419489068,0.128064995,0.028137861,5.93E-06
-0.419492174,0.833786163,0.57534723,0.001927389
-0.419502408,0.860794092,0.467502372,0.002892956
-0.419533843,0.333542905,0.04065078,2.61E-06
-0.419549002,0.583130854,0.854221364,3.42E-06
-0.419582456,0.846607312,0.529040682,0.002283551
-0.419612178,0.51515737,0.876381274,9.74E-06
-0.419620305,0.791401886,0.713593363,0.001449885
-0.419621378,0.544094841,0.12085162,-0.000211879
-0.419622896,0.131152993,0.030084494,3.33E-05
-0.419626505,0.331673698,0.043283524,-4.75E-07
-0.419629884,0.850631405,0.513601739,0.002609109
-0.419650405,0.331632864,0.043074479,-9.76E-07
-0.419661367,0.732929923,0.782162896,0.000149406
-0.419743026,0.449159845,0.892034689,4.87E-06
-0.419746661,0.116063543,0.032600465,0.000103295
-0.41974857,0.830304783,0.202726098,-0.000573287
-0.419753665,0.725141498,0.790130797,0.000146415
-0.419756026,0.544186385,0.124764215,-0.00020964
-0.419757004,0.837037006,0.202870455,-0.000239718
-0.419758487,0.572096582,0.202759741,-0.000526085
-0.419769166,0.58051707,0.202763961,-0.000490787
-0.4197723,0.717180835,0.798273415,0.000134485
-0.419772753,0.838182663,0.559701197,0.002091844
-0.419776451,0.588526642,0.20274448,-0.000475809
-0.419808654,0.854425732,0.498080263,0.002723536
-0.419824095,0.860520226,0.256839985,0.000276873
-0.419850356,0.649414757,0.871592255,2.12E-05
-0.419858421,0.553326167,0.188453362,-0.000224774
-0.419890149,0.698633764,0.827790986,1.26E-05
-0.419902438,0.328126776,0.043815602,2.19E-06
-0.419912201,0.559996445,0.200626632,-0.000173773
-0.41995304,0.460778224,0.886315672,3.64E-07
-0.419966544,0.4285284,0.905626385,3.96E-06
-0.419975309,0.334923778,0.03969713,1.91E-06
-0.419998331,0.326580945,0.044006932,2.89E-06
-0.419999103,0.862172557,0.272356548,0.00028348
-0.420020672,0.32963556,0.043278843,2.20E-06
-0.4200212,0.331981294,0.043067563,-1.17E-06
-0.420027521,0.330291668,0.043167348,5.54E-06
-0.420032194,0.329239053,0.043468304,3.09E-06
-0.420034645,0.331264726,0.043219392,5.55E-06
-0.420054277,0.861384429,0.264590583,0.000278942
-0.42005717,0.522698171,0.874439752,9.24E-06
-0.420058966,0.328670446,0.043605358,4.63E-06
-0.420059145,0.364134026,0.039477755,8.21E-05
-0.420067892,0.331481181,0.042393364,-1.16E-05
-0.42009623,0.736656953,0.778712449,0.000454627
-0.420097546,0.545094551,0.144455512,-0.000183709
-0.420119948,0.332085974,0.043171372,-1.30E-06
-0.420142403,0.565444822,0.204754813,-0.00014378
-0.420169305,0.54493314,0.140483418,-0.000225065
-0.420199193,0.301040057,0.043873662,9.76E-05
-0.420221622,0.463609654,0.885912622,3.57E-07
-0.420235169,0.786147238,0.725476242,0.001000577
-0.420245894,0.350793317,0.02968123,4.58E-05
-0.420248555,0.12027344,0.029028771,5.96E-05
-0.420278009,0.331967657,0.043178197,1.48E-06
