X (m),Y (m),Z (m),DX
-0.145762845,0.597052161,0.592988519,0.000199251
-0.130477994,0.583292153,0.570216949,0.000110732
-0.12471259,0.575712103,0.562671688,0.000131022
-0.12254011,0.569121169,0.563740355,6.11E-05
-0.133337139,0.583181208,0.577620827,0.000114862
-0.14981892,0.598745432,0.600331804,9.12E-05
-0.156695463,0.606137312,0.607687319,9.67E-05
-0.174015042,0.627759177,0.620542027,2.58E-05
-0.169137596,0.622582058,0.616467842,5.82E-05
-0.164178031,0.613748562,0.615294791,9.29E-05
-0.162056943,0.606951907,0.617238696,6.79E-05
-0.176853623,0.6291541,0.624209171,8.44E-05
-0.184988044,0.636847591,0.630902461,0.000108252
-0.202018103,0.650828477,0.64455439,9.50E-05
-0.208690163,0.651790414,0.653046913,0.000113615
-0.193705214,0.644272593,0.638076741,0.000115108
-0.765273768,0.831799904,0.762365033,0.000640704
-0.749752177,0.835372437,0.746398708,0.000696189
-0.718727399,0.837443096,0.730496066,0.000826165
-0.703125648,0.840931999,0.715136329,0.000805051
-0.669551685,0.841690695,0.701855851,0.000458437
-0.641101731,0.838628614,0.699145356,0.001122733
-0.609983984,0.833729118,0.69942274,0.001241659
-0.581563983,0.829950538,0.696936819,0.000674149
-0.545378151,0.827015505,0.68650808,0.00067274
-0.563486844,0.83138079,0.683819994,0.001404481
-0.516950854,0.822475044,0.683654584,0.001400529
-0.532465137,0.825442333,0.683818439,0.001334123
-0.501211518,0.819270169,0.683931014,0.001426567
-0.382698497,0.781684517,0.708715762,0.000578603
-0.375187286,0.779791644,0.706285586,0.000507622
-0.383706875,0.784465189,0.705671523,0.000176432
-0.35040721,0.777165519,0.692580751,0.002257631
-0.206903604,0.641531004,0.659243872,1.94E-05
-0.208029807,0.645155724,0.657830079,5.58E-06
-0.36817115,0.774521107,0.707189469,0.000618184
-0.369095465,0.778299191,0.704142732,0.000196395
-0.361896429,0.772525731,0.704828715,0.000428353
-0.334760848,0.763368267,0.693483056,0.002506318
-0.224631926,0.648408376,0.675922201,1.33E-05
-0.232872334,0.65156184,0.68303553,1.89E-05
-0.219272739,0.648356712,0.669546317,5.26E-06
-0.211385081,0.650157338,0.658069462,3.00E-05
-0.21920947,0.652798417,0.665873935,1.17E-05
-0.224110687,0.657753404,0.667789678,7.85E-05
-0.225734315,0.652297428,0.674181366,1.35E-05
-0.230959038,0.658337163,0.675475097,9.67E-05
-0.215006229,0.667503511,0.647461736,0.000533398
-0.224515482,0.667656077,0.659908052,0.000173454
-0.21755,0.658133739,0.659256403,9.16E-05
-0.226565222,0.672777739,0.658059742,3.49E-05
-0.23420556,0.665893136,0.673166372,3.82E-05
-0.233476216,0.64859704,0.686202668,5.44E-06
-0.234211639,0.655988312,0.68112008,7.16E-06
-0.237791464,0.655166737,0.686075904,1.44E-05
-0.233638216,0.681646994,0.659203517,0.000166434
-0.256027983,0.704839319,0.666230527,0.001318745
-0.241275257,0.666008502,0.681190711,3.55E-05
-0.245486814,0.660556882,0.69012353,2.31E-05
-0.24518426,0.667188732,0.684608859,0.000102851
-0.240551867,0.673619795,0.674191775,0.000129292
-0.242218072,0.68701682,0.664976013,0.001341314
-0.245239994,0.676546049,0.677161264,0.000139554
-0.247826906,0.673868132,0.682230782,0.000112383
-0.275742963,0.718296777,0.676833877,0.002008564
-0.285315284,0.721206713,0.68411805,0.001217389
-0.319657888,0.748652865,0.693655102,0.002406415
-0.305137615,0.73390414,0.692775852,0.002122388
-0.388908968,0.783294265,0.710815293,0.000167323
-0.408311141,0.793985214,0.69901718,0.001480463
-0.399094942,0.78491852,0.714849814,0.00025962
-0.397366579,0.78721258,0.709207868,0.000500452
-0.421118938,0.796131268,0.701806729,0.000744961
-0.454739003,0.809584858,0.68400128,0.001370825
-0.439057748,0.801063423,0.69953074,0.001465768
-0.488415904,0.812536761,0.696737634,0.000615773
-0.470236768,0.807939025,0.69929781,0.001421292
-0.210019168,0.640415351,0.664185688,2.59E-05
-0.213585119,0.639838364,0.669149798,1.94E-05
-0.216314015,0.64011522,0.672323038,4.37E-06
-0.220028931,0.644622605,0.673381167,5.76E-06
-0.22269572,0.646992067,0.674731321,1.01E-05
-0.218240086,0.640271357,0.674978707,1.39E-06
-0.231243519,0.647515231,0.684292712,6.93E-06
-0.227284867,0.65041186,0.677488649,4.86E-05
-0.233589378,0.647678279,0.688457431,2.39E-06
-0.232596106,0.647404469,0.686007972,7.16E-07
-0.236419818,0.651768825,0.687408361,2.58E-05
-0.234859698,0.648486205,0.689720057,1.11E-05
-0.239887018,0.656578635,0.68731218,1.39E-05
-0.243392351,0.65599256,0.691880189,1.59E-05
-0.114225652,0.553906148,0.556173618,5.89E-05
-0.118743958,0.560215133,0.562472356,0.000113334
-0.152156345,0.593825547,0.609320513,2.14E-05
-0.140797499,0.591272863,0.587298069,0.000235736
-0.137594002,0.584646395,0.586402314,5.37E-05
-0.146789357,0.591335385,0.600543738,9.98E-05
-0.127266486,0.573691299,0.571592948,0.000149547
-0.124530945,0.568031951,0.570163027,0.000120615
-0.131166183,0.576659193,0.578608557,6.01E-05
-0.135495878,0.582071866,0.583890557,5.09E-05
-0.153564367,0.59875754,0.607935814,8.64E-05
-0.154095905,0.592942388,0.613773189,2.30E-05
-0.158833673,0.604954685,0.612944778,2.15E-05
-0.160101367,0.601038044,0.618553541,1.11E-05
-0.162647778,0.603439873,0.62120396,1.13E-05
-0.166455056,0.612453777,0.620603133,2.09E-05
-0.17188794,0.621338527,0.622527961,8.79E-05
-0.164994797,0.608043259,0.621666611,2.22E-05
-0.174127011,0.618655014,0.628745584,1.11E-05
-0.175132147,0.624013961,0.625899497,1.10E-05
-0.179659072,0.627924775,0.63004301,5.46E-05
-0.188030402,0.635012069,0.637403965,5.25E-05
-0.18251194,0.630370964,0.632599128,4.38E-05
-0.199546744,0.64415344,0.646892052,8.69E-05
-0.206104125,0.644834627,0.655448574,4.68E-05
-0.191021099,0.637611701,0.639833446,5.62E-05
-0.19630455,0.64282829,0.643348895,2.98E-05
-0.2047588,0.632966399,0.663635248,1.90E-06
-0.205641867,0.636186419,0.661713427,2.30E-05
-0.767960829,0.82805688,0.775310361,0.000290546
-0.762854778,0.826057122,0.780313388,0.00032558
-0.749819941,0.830434969,0.762209265,0.000729061
-0.73417854,0.833852148,0.746501981,0.000732724
-0.721353073,0.828353375,0.759596284,0.000374065
-0.718649746,0.832202412,0.746621301,0.000861891
-0.687709885,0.839318924,0.714760795,0.000919968
-0.703146832,0.835733433,0.730615316,0.000810961
-0.656586551,0.840828018,0.699345691,0.00117274
-0.672178533,0.837485209,0.714717008,0.000961831
-0.576385045,0.827263562,0.702156887,0.000598464
-0.625538381,0.836267929,0.69917624,0.001201796
-0.640979927,0.832998626,0.71524332,0.001120221
-0.612655917,0.829617667,0.712515345,0.000589242
-0.594509899,0.831253455,0.699433125,0.001233895
-0.547971784,0.823203004,0.699242386,0.001365954
-0.563454977,0.825933521,0.699467924,0.001228931
-0.516696509,0.81713733,0.699682812,0.001357006
-0.532250215,0.820154409,0.699506536,0.001386011
-0.501299693,0.814200899,0.699525229,0.001314768
-0.37416842,0.77634221,0.709402778,0.000205097
-0.384438854,0.778691042,0.713427181,0.000332144
-0.346187172,0.766081524,0.699547323,0.001317551
-0.359434547,0.767921051,0.707324125,0.000428798
-0.369583613,0.771371328,0.711089901,0.000173545
-0.330979513,0.75185797,0.700079982,0.001148823
-0.225604203,0.64567727,0.679186949,1.49E-05
-0.252625222,0.666604352,0.693132513,8.18E-05
-0.252549984,0.676738408,0.685130032,0.000122531
-0.261198517,0.699452626,0.676300689,0.00116689
-0.248633455,0.660047535,0.693909046,1.59E-05
-0.247487062,0.655454663,0.696148764,9.78E-06
-0.248548685,0.664842869,0.690132121,4.39E-05
-0.24814022,0.68411833,0.674271624,0.000322841
-0.2707135,0.705107671,0.681922401,0.001253317
-0.267514221,0.676330501,0.70116218,8.64E-05
-0.275666163,0.676182962,0.709497242,5.64E-05
-0.27778757,0.672185557,0.714644764,6.56E-06
-0.27904666,0.67610385,0.712913625,2.69E-05
-0.283500055,0.674157242,0.718746082,3.27E-05
-0.2856731,0.671040178,0.723203336,5.12E-06
-0.282277267,0.685008454,0.709269312,3.37E-05
-0.290208851,0.716011956,0.69284494,0.001487299
-0.315770674,0.736597879,0.699907898,0.001194119
-0.30019194,0.721240302,0.698117896,0.001462121
-0.390652718,0.780639905,0.715146197,0.000650449
-0.396849815,0.782557916,0.716839526,0.000355588
-0.40895725,0.788701213,0.713128231,0.001694441
-0.424103466,0.792456701,0.71394598,0.001502805
-0.454531451,0.804493525,0.699544351,0.001481053
-0.441897337,0.797437536,0.712050623,0.000636008
-0.437061406,0.794659984,0.716628957,0.000745717
-0.483361278,0.809881833,0.701709012,0.000717335
-0.470220009,0.80269811,0.71493164,0.001452502
