X (m),Y (m),Z (m),CdX
-0.203446326,0.434976027,0.689305413,0.000178905
-0.203453211,0.539319798,0.081174922,2.51E-05
-0.203467432,0.159678669,0.094736656,5.42E-05
-0.203467924,0.543215529,0.08118254,2.68E-05
-0.203496943,0.457854753,0.090251424,5.21E-06
-0.203505923,0.480759354,0.081685003,1.56E-05
-0.20351551,0.466637609,0.086589792,8.02E-06
-0.203521181,0.449580545,0.093014863,4.45E-06
-0.203545141,0.722831072,0.156250098,0.000197535
-0.203545408,0.50290952,0.652727482,0.000159682
-0.203556985,0.103036302,0.083120716,4.61E-06
-0.203557404,0.402958381,0.098567618,3.31E-05
-0.203565025,0.41119241,0.09834245,3.30E-05
-0.203570515,0.39880546,0.098637383,3.38E-05
-0.203571566,0.341488429,0.066885946,1.43E-05
-0.203576979,0.407063755,0.098467909,3.38E-05
-0.203577117,0.423791718,0.097529631,3.76E-05
-0.203581369,0.394552208,0.098680424,3.48E-05
-0.203591642,0.419584167,0.097865236,3.55E-05
-0.203591815,0.428017927,0.097132506,3.61E-05
-0.203598065,0.444872895,0.094233375,4.29E-06
-0.203604146,0.46497851,0.087320255,7.87E-06
-0.203609931,0.389941623,0.09868505,4.01E-05
-0.203627987,0.482564316,0.081497053,1.52E-05
-0.203643089,0.384290973,0.098497089,5.27E-05
-0.203652594,0.304560043,0.096930105,1.50E-05
-0.203655665,0.761643799,0.233961601,0.000224409
-0.20366758,0.774057823,0.294175182,0.00054534
-0.203668675,0.690948461,0.103187657,0.000435258
-0.203671435,0.463258811,0.088051887,8.76E-06
-0.203696974,0.474575197,0.083652171,1.12E-06
-0.203723257,0.350818078,0.065721756,4.50E-05
-0.203734147,0.491330603,0.081545374,6.38E-06
-0.203736411,0.484380086,0.081363779,1.19E-05
-0.203737983,0.46145558,0.088792463,8.56E-06
-0.203755739,0.627576209,0.679998495,0.000217476
-0.203763179,0.455376211,0.091141903,9.69E-06
-0.203764409,0.730485636,0.171642017,0.000220266
-0.203764672,0.372480972,0.09350348,2.39E-07
-0.203768439,0.343663921,0.066396266,2.04E-05
-0.203780306,0.481141952,0.666422608,0.000180225
-0.203785041,0.370719369,0.090172225,-4.94E-07
-0.203800126,0.453280182,0.091842604,9.31E-06
-0.203800259,0.459531569,0.08955767,9.80E-06
-0.203811716,0.594485576,0.699899219,0.000185966
-0.203815865,0.451236421,0.092469413,8.97E-06
-0.203823832,0.101134641,0.086636113,2.25E-05
-0.203835963,0.135521222,0.059816544,2.42E-05
-0.203836736,0.486186315,0.081360709,1.09E-05
-0.203844481,0.345939772,0.065998237,2.79E-05
-0.203845959,0.34835518,0.065714618,3.85E-05
-0.203847318,0.774052704,0.386925989,0.00058887
-0.203869323,0.773873344,0.394675549,0.000581188
-0.203877077,0.447161708,0.09365047,8.43E-06
-0.2038801,0.706234903,0.125662595,0.000448376
-0.203920305,0.758833264,0.50811443,0.000416509
-0.203938527,0.773632369,0.402415514,0.000604068
-0.203943882,0.767824704,0.480570257,0.000205207
-0.20394568,0.487954459,0.08140327,1.17E-05
-0.203959768,0.443194569,0.094566319,8.61E-06
-0.203976574,0.532287418,0.633478813,7.89E-06
-0.204005809,0.728510527,0.560733262,0.000565708
-0.204008725,0.751809034,0.523204863,0.000475179
-0.20401426,0.773376232,0.410156504,0.000613805
-0.204016548,0.632482649,0.666328917,0.00019912
-0.204020902,0.753761914,0.218589529,0.000285522
-0.204040749,0.441216357,0.095007915,8.65E-06
-0.204043552,0.489772827,0.081443999,1.34E-05
-0.204064556,0.738109263,0.187227543,0.000271778
-0.204068764,0.7731007,0.417903715,0.000623457
-0.20410436,0.457067759,0.090465125,4.76E-06
-0.20411785,0.439199662,0.095428821,8.63E-06
-0.204134978,0.493485553,0.081534307,1.32E-05
-0.20413669,0.401516096,0.703269677,0.003247586
-0.204141483,0.448810761,0.093165901,4.26E-06
-0.204150141,0.745900706,0.202935305,0.000295818
-0.204154122,0.075020344,0.094609794,5.86E-05
-0.204166351,0.641133828,0.656047457,0.000209816
-0.204183117,0.098299143,0.090405612,2.13E-05
-0.204184949,0.495391521,0.081580206,1.29E-05
-0.20419331,0.445475431,0.094012366,4.48E-06
-0.204195308,0.437169293,0.095782672,8.49E-06
-0.204201806,0.646284791,0.651838915,0.000153422
-0.20420725,0.772825071,0.425637782,0.000629075
-0.204210221,0.369204588,0.085680427,1.18E-05
-0.204215818,0.615426614,0.692131126,0.00036122
-0.204222686,0.121273147,0.054838056,4.73E-05
-0.204235136,0.416086054,0.098019903,1.69E-05
-0.204239443,0.497325183,0.081613193,1.22E-05
-0.204288532,0.435165083,0.096086555,8.72E-06
-0.204290231,0.374478326,0.095027476,7.39E-06
-0.204310659,0.369946347,0.088025271,1.35E-05
-0.204333528,0.635777525,0.660457115,0.000353446
-0.204335542,0.106856106,0.073418327,3.67E-05
-0.204342725,0.521597727,0.640868036,0.000140085
-0.204364798,0.709310901,0.586210541,0.000312477
-0.204387385,0.433171801,0.09638544,8.43E-06
-0.204390456,0.093541777,0.093056499,2.16E-05
-0.204397477,0.744102395,0.538190202,0.000488957
-0.204416957,0.143708124,0.07380061,3.12E-05
-0.204420198,0.774242527,0.286528816,0.000674171
-0.2044232,0.088705798,0.094255785,1.65E-05
-0.204429753,0.66077149,0.639052469,0.000503385
-0.20443105,0.772564089,0.433357182,0.000647014
-0.204455822,0.491936622,0.081433805,6.18E-06
-0.204458716,0.109545637,0.066707866,4.17E-05
-0.204461896,0.66859473,0.631501348,0.000530622
-0.204468861,0.355159137,0.719026936,0.003321156
-0.204481541,0.431146111,0.09667933,8.70E-06
-0.204531383,0.676780331,0.08706571,0.000392841
-0.204542383,0.119694022,0.771350803,0.000131688
-0.204575253,0.140653481,0.067084145,5.04E-05
-0.204595207,0.576163875,0.704035948,0.000431038
-0.204605476,0.715967405,0.578697409,0.000616995
-0.204629455,0.371808001,0.09202184,1.25E-05
-0.204643975,0.652941987,0.646598523,0.000496674
-0.204647085,0.676323507,0.62390964,0.00056187
-0.204650663,0.767027625,0.486975594,0.000652088
-0.204661429,0.173932524,0.763487262,0.00015325
-0.204672498,0.77399172,0.278946516,0.000710133
-0.204687246,0.017790574,0.778908128,0.000264622
-0.204698077,0.772246567,0.441061622,0.000683047
-0.204717969,0.011341474,0.779079719,0.000129304
-0.2047312,0.37059507,0.089792496,3.10E-06
-0.204756047,0.548629123,0.664298238,7.17E-05
-0.204765155,0.025535093,0.778860396,0.000275974
-0.204789626,0.552592488,0.671744739,5.09E-05
-0.204795755,0.572550821,0.702911908,0.000168634
-0.204802608,0.112453668,0.060454529,3.27E-05
-0.204816628,0.378583348,0.097325611,2.06E-05
-0.204829164,0.126182194,0.770893337,0.00030825
-0.204831415,0.771235432,0.456497417,0.000757227
-0.204856365,0.771831712,0.448771442,0.000742695
-0.204857321,0.528388504,0.635191399,0.000579187
-0.204866429,0.474652735,0.08353977,4.26E-06
-0.204874304,0.460679297,0.679488111,0.000174616
-0.20488193,0.033278966,0.778794802,0.000291917
-0.204895786,0.445251656,0.687130869,0.000163359
-0.204906481,0.60056605,0.699040804,0.000623325
-0.204907523,0.767397958,0.242442686,0.000799372
-0.204917252,0.246346242,0.749162862,0.003202097
-0.204931705,0.137627851,0.062117954,6.52E-05
-0.204937035,0.472947166,0.084132806,2.66E-06
-0.20493784,0.712722681,0.134442205,0.000933511
-0.204946123,0.683311819,0.091440922,0.000608196
-0.204955022,0.360775101,0.067882461,7.24E-06
-0.204972732,0.684057051,0.616294154,0.000630703
-0.204989549,0.773682834,0.271432664,0.000741874
-0.204994249,0.721245234,0.149827358,0.000803664
-0.205025806,0.041019553,0.778647051,0.000321412
-0.205034081,0.476975441,0.082441149,8.21E-06
-0.20503418,0.180429687,0.762857244,0.00037089
-0.205047257,0.555974421,0.678111084,4.86E-05
-0.205065343,0.471330569,0.084674999,8.68E-07
-0.205068353,0.114121474,0.057289205,2.56E-05
-0.205081556,0.308432279,0.733852727,0.003231664
-0.205101793,0.770723383,0.464158757,0.000756232
-0.205128283,0.24434268,0.095823147,0.000100682
-0.205128358,0.476059295,0.671581832,0.000212609
-0.205150134,0.728999389,0.165138753,0.000843879
-0.205154698,0.252170141,0.095925429,0.00010088
-0.205173293,0.429801199,0.694216373,0.000223573
-0.20518757,0.236526154,0.095716185,0.000102332
-0.205194255,0.048755752,0.778418832,0.000363863
-0.205196144,0.773145184,0.264016703,0.000840162
-0.205200087,0.475886875,0.083021519,2.69E-06
-0.205207828,0.115444441,0.055829543,2.68E-05
-0.205219279,0.491519884,0.662825917,0.000374734
-0.205219603,0.17328873,0.095037615,0.0001141
-0.205227463,0.259991569,0.096025582,0.000100703
-0.205227691,0.69819989,0.110765942,0.000619181
-0.205231228,0.469751762,0.085165773,1.89E-06
-0.205233098,0.133934228,0.770413223,0.00040351
-0.205243936,0.213088915,0.095439886,0.000101959
-0.205245263,0.228703959,0.095613374,0.000103309
-0.205256651,0.06488735,0.094477624,0.000107568
-0.20526026,0.760087554,0.227542182,0.000886971
-0.205262287,0.58116998,0.704516448,0.000595574
-0.205274881,0.220888481,0.09551989,0.000103298
-0.205276193,0.181705285,0.095131237,0.000104899
-0.205276753,0.205296131,0.095355224,0.000102233
-0.205278105,0.359295182,0.067263753,2.46E-05
-0.20528141,0.478783837,0.081618154,1.69E-05
-0.205286143,0.26779284,0.096130987,0.000100123
-0.205299473,0.73938286,0.548453125,0.000515314
-0.205301889,0.371052755,0.090632278,7.79E-07
-0.205315099,0.133524704,0.057716385,8.60E-05
-0.205330054,0.453393472,0.091602509,4.43E-06
-0.20533332,0.057022961,0.094465111,0.000101931
-0.205335086,0.644839249,0.654606403,0.000153741
-0.20535671,0.188213613,0.761848262,0.000574766
-0.205356946,0.118029389,0.055268209,9.21E-05
-0.205361515,0.189662097,0.095192446,0.000104758
-0.205362071,0.197495463,0.09526696,0.00010396
-0.205367274,0.468153654,0.0857184,5.24E-06
-0.205370223,0.459679208,0.089276421,5.17E-06
-0.205373122,0.056490526,0.778174107,0.000408685
-0.205379798,0.049206257,0.094451992,9.81E-05
-0.20539281,0.041386337,0.094443613,9.75E-05
-0.205410473,0.033570835,0.094433815,9.53E-05
-0.205410841,0.691839398,0.608648128,0.000685632
-0.205413006,0.141711324,0.769555244,0.000575692
-0.205419853,0.736634326,0.180663185,0.000905567
-0.205426506,0.025757476,0.094406447,9.65E-05
-0.205434774,0.55941338,0.684576964,4.91E-05
-0.205449157,0.466526876,0.086373372,7.74E-06
-0.205449179,0.723599849,0.570912776,0.000637622
-0.205462403,0.071976527,0.777302039,0.000575533
-0.20546263,0.017944311,0.094380463,9.90E-05
-0.205481121,0.147532025,0.082516149,2.45E-06
-0.205483005,0.480711267,0.081180971,1.83E-05
-0.205485208,0.549051452,0.081025996,0.000104435
-0.205488149,0.361655881,0.069104902,2.37E-05
-0.205494314,0.079730649,0.776709807,0.000684535
-0.205499355,0.130758175,0.055206063,5.41E-05
-0.205505782,0.15090435,0.088521216,3.02E-06
-0.205516984,0.752175545,0.212061597,0.000928042
-0.205517087,0.102815056,0.083434909,3.66E-06
-0.205517672,0.464903239,0.08708179,7.91E-06
-0.205521473,0.556839538,0.081086704,0.000110499
-0.205521992,0.010138769,0.094375534,9.55E-05
-0.205537414,0.564643196,0.081137862,0.000114212
-0.205547822,0.06422342,0.777929911,0.000452944
-0.20554799,0.125808224,0.054191468,9.05E-05
-0.205551639,0.572454339,0.081184268,0.000118589
-0.205567798,0.128552454,0.054044678,4.06E-05
-0.20556894,0.580269677,0.081173372,0.00012135
-0.205577271,0.003117956,0.094360953,7.73E-05
-0.205582899,0.463184012,0.087810445,8.86E-06
-0.205588928,0.455112013,0.090985214,9.08E-06
-0.205596752,0.148747088,0.084941333,2.50E-06
-0.205598003,0.333070118,0.074533079,5.30E-06
-0.205598229,0.704480476,0.119580269,0.000928367
-0.205602374,0.744357447,0.196355168,0.000940616
-0.20560283,0.375846618,0.09616265,1.26E-06
-0.205614093,0.482517155,0.081038031,1.53E-05
-0.205616291,0.457213194,0.090201822,8.70E-06
-0.20562718,0.588061251,0.081161692,0.000124866
-0.205629254,0.772439533,0.256784126,0.000921015
-0.205634356,0.770380407,0.471800924,0.000782407
-0.205636306,0.461310606,0.088580112,9.47E-06
-0.2056528,0.450957092,0.092318692,7.67E-06
-0.2056608,0.438774773,0.095310881,4.13E-06
-0.205665313,0.448951251,0.09292315,8.45E-06
-0.205678209,0.515091594,0.648244814,0.000739764
-0.205688642,0.632443271,0.67149761,0.000739723
-0.205694456,0.149869348,0.086994117,2.61E-06
-0.205728774,0.446967388,0.093453839,8.38E-06
-0.205734553,0.595825971,0.081223334,0.000132489
-0.205741449,0.506688525,0.654170861,0.000590576
-0.205745497,0.097941294,0.090438932,1.18E-05
-0.205749878,0.639753686,0.659258997,0.00016064
-0.205759164,0.761109935,0.510710865,0.000446517
-0.205760327,0.484306611,0.080984762,1.32E-05
-0.205767082,0.766436783,0.494620162,0.000993206
-0.205770346,0.444996563,0.0939137,8.35E-06
-0.205781603,0.451693183,0.685509052,0.000550394
-0.205788367,0.149467466,0.768818443,0.000712778
-0.205791819,0.100372044,0.087297084,3.56E-05
-0.205807983,0.53360382,0.636203279,1.78E-05
-0.205809879,0.776073799,0.348139843,0.000336251
-0.205816427,0.443016549,0.094357417,8.44E-06
-0.205819704,0.603608867,0.081324498,0.000151204
-0.205835369,0.776145242,0.340410316,0.00034518
-0.205879499,0.699544516,0.600920026,0.00079402
-0.205881609,0.776016141,0.355877252,0.000320375
-0.205886832,0.441041749,0.094800249,8.22E-06
-0.205892721,0.775891827,0.363623016,0.00030382
-0.205903074,0.48608242,0.081001498,1.21E-05
-0.205906267,0.776207165,0.332691542,0.000347887
-0.205906288,0.19597354,0.76108315,0.000718804
-0.20590945,0.087460527,0.776543285,0.000711416
-0.205922654,0.111200314,0.062770837,9.02E-06
-0.205927451,0.611384607,0.081415104,0.000173506
-0.205929237,0.776187485,0.324968499,0.000345523
-0.205946326,0.689686183,0.09754544,0.000778225
-0.205947041,0.46707864,0.677797595,0.000567396
-0.205951516,0.452611166,0.091768019,3.86E-06
-0.205956548,0.495035468,0.081256017,6.41E-06
-0.20596098,0.754262019,0.525735168,0.000479577
-0.205968764,0.458905458,0.089496412,4.22E-06
-0.206016087,0.370192429,0.088087339,3.60E-06
-0.206024764,0.775785083,0.371384081,0.000278252
-0.206026268,0.487862676,0.081024329,1.28E-05
-0.206044468,0.363020962,0.071224836,1.01E-05
-0.206048195,0.776188071,0.317241226,0.000337769
-0.206061724,0.436268887,0.692802883,0.0006119
-0.206075698,0.437121655,0.095548969,7.89E-06
-0.206076537,0.32690121,0.089339901,2.15E-05
-0.206076602,0.430748111,0.096528555,4.25E-06
-0.206098885,0.499040009,0.08135695,8.07E-06
-0.20610943,0.619111548,0.081525318,0.000190567
-0.206116181,0.152890948,0.090670477,2.78E-05
-0.206119702,0.626564455,0.685897427,0.000557857
-0.206141176,0.489723253,0.081061641,1.30E-05
-0.206148482,0.310345551,0.096710576,2.02E-05
-0.206171591,0.370927699,0.090136171,1.57E-06
-0.206183815,0.360539692,0.067482057,2.56E-06
-0.20618822,0.43512732,0.095848095,8.25E-06
-0.206200483,0.369566702,0.086081048,6.79E-06
-0.206207,0.491582579,0.081110529,1.25E-05
-0.206212204,0.297867848,0.096510741,9.90E-06
-0.206230143,0.634874947,0.663654452,3.04E-05
-0.206235934,0.093484154,0.092901002,1.72E-05
-0.206237783,0.364312315,0.073507363,6.48E-06
-0.206244572,0.77617293,0.309519932,0.000321408
-0.20624651,0.620899497,0.691554898,0.000639012
-0.206248739,0.33159522,0.077814026,5.26E-06
-0.20624999,0.587020734,0.704364084,0.000679663
-0.206255317,0.320023992,0.095082115,3.32E-05
-0.206261501,0.439389527,0.095112943,3.82E-06
-0.206261663,0.089015044,0.094014019,8.31E-06
-0.206268993,0.49346447,0.081154467,1.34E-05
-0.206274471,0.474390853,0.083542486,1.50E-06
-0.206280841,0.433101673,0.096154998,8.04E-06
-0.20629808,0.355629406,0.066211291,1.21E-05
-0.206298294,0.157690366,0.09330971,2.23E-05
-0.206300218,0.563097907,0.691490898,5.61E-05
-0.20630283,0.482450494,0.669924064,0.000609528
-0.20630711,0.707460397,0.592306056,0.001172081
-0.206314286,0.626809222,0.081710459,0.000205423
-0.206314303,0.161606062,0.094451248,1.17E-05
-0.206318122,0.104404767,0.079647864,8.72E-06
-0.206326145,0.33393994,0.072697945,8.20E-06
-0.206326177,0.357305174,0.066627262,2.31E-05
-0.206331202,0.607591323,0.697939439,0.000782596
-0.206332134,0.731142123,0.563191759,0.000666408
-0.206351731,0.330219607,0.081221191,1.66E-05
-0.206372438,0.071541077,0.094358931,5.78E-05
-0.206398581,0.497290379,0.081247059,1.47E-05
-0.206403637,0.14631809,0.079735878,8.90E-06
-0.206444972,0.365759551,0.076237341,4.21E-06
-0.206446963,0.775844533,0.377866792,0.000132117
-0.206455061,0.096874069,0.091342391,7.78E-06
-0.206473484,0.776132374,0.301812509,0.000299106
-0.206492394,0.746678457,0.540689482,0.000556893
-0.206495642,0.095205292,0.776564966,0.000777832
-0.206516718,0.335025257,0.07052121,1.20E-05
-0.206526262,0.634485111,0.081959119,0.000213429
-0.206543278,0.543076663,0.654122157,6.03E-05
-0.206543757,0.328647967,0.085361606,4.08E-05
-0.206564699,0.472709834,0.084179569,-2.83E-07
-0.206565527,0.770296633,0.479506396,0.000667104
-0.206621902,0.371631891,0.091256411,8.13E-06
-0.206658052,0.737875297,0.554594425,0.001104352
-0.206658507,0.385800814,0.098201933,1.25E-05
-0.206667447,0.431400765,0.096359792,4.16E-06
-0.20667987,0.337251828,0.067711796,1.00E-05
-0.206686089,0.157196917,0.768703507,0.000786533
-0.206692351,0.495660476,0.081143918,6.63E-06
-0.206692643,0.367185316,0.079416493,7.48E-06
-0.206705873,0.382516885,0.097939309,1.78E-05
-0.206709796,0.77177202,0.2496063,0.000798192
-0.206746912,0.370646679,0.089140272,7.18E-06
-0.206749359,0.650451925,0.65174161,0.000799865
-0.206756285,0.714613276,0.58494816,0.001410565
-0.206772895,0.760092707,0.517041038,0.000910766
-0.20677538,0.475211552,0.083167812,4.46E-07
-0.20678194,0.378590055,0.097030227,2.19E-05
-0.206790928,0.64210633,0.082240931,0.000218621
-0.206805964,0.402269272,0.098177928,1.66E-05
-0.20683348,0.49801855,0.661625502,0.000816488
-0.206833481,0.475902494,0.082762944,8.21E-06
-0.206839699,0.372602666,0.092805058,7.73E-06
-0.206842408,0.122596163,0.054281824,4.41E-05
-0.206853721,0.31473782,0.096447867,5.27E-05
-0.206860784,0.375356854,0.095468124,1.47E-05
-0.206871951,0.129513069,0.053969819,5.56E-06
-0.206881512,0.332582203,0.075499522,2.44E-06
-0.206886509,0.776209637,0.295388655,0.000145646
-0.206890754,0.427949993,0.096726023,2.36E-05
-0.206898208,0.305235856,0.096556532,3.05E-05
-0.206898799,0.335739696,0.069038672,4.35E-06
-0.206904417,0.373681322,0.094055707,8.29E-06
-0.20690909,0.203697144,0.760909378,0.000795016
-0.206949995,0.630748365,0.679183161,0.000522197
-0.206986383,0.36860745,0.083171558,1.46E-05
-0.206993605,0.766140698,0.23513816,0.001039579
-0.206996113,0.477171332,0.081989011,9.44E-06
-0.207018074,0.539712754,0.64786894,6.13E-05
-0.207019751,0.471155225,0.084696113,8.55E-07
-0.207039085,0.301127165,0.09646883,3.03E-05
-0.207043773,0.682323017,0.087876058,0.000168617
-0.207067021,0.079312734,0.094298479,3.07E-05
-0.207069898,0.474872145,0.083255408,1.38E-06
-0.207074383,0.10294589,0.776500206,0.000825065
-0.207083651,0.753005138,0.531993102,0.000982864
-0.207088353,0.455241189,0.090735102,4.67E-06
-0.207106768,0.545238737,0.658269199,2.72E-05
-0.207109283,0.536337903,0.641535195,5.31E-05
-0.207113706,0.084522823,0.094186774,3.54E-05
-0.207115908,0.473814825,0.083766162,-9.18E-08
-0.207131904,0.727619028,0.157589133,0.001035389
-0.207144077,0.646242884,0.655900213,0.000119012
-0.207145109,0.147616167,0.082576337,1.17E-06
-0.207149437,0.343576197,0.065984685,1.25E-05
-0.207166361,0.461485438,0.088283799,4.72E-06
-0.207179404,0.766330451,0.502133791,0.001097553
-0.20719845,0.71981168,0.142350217,0.000988641
-0.20721734,0.478590984,0.081193615,1.71E-05
-0.207219102,0.416981762,0.702498483,0.002619433
-0.207221433,0.323965107,0.732402127,0.002503959
-0.207232286,0.649578988,0.082527259,0.000217725
-0.207237153,0.273634418,0.095988851,2.46E-05
-0.207237673,0.16614247,0.094633238,3.33E-05
-0.207249654,0.696332579,0.104474683,0.000808114
-0.20725232,0.293280022,0.096309707,2.75E-05
-0.207257996,0.277526957,0.096047844,2.48E-05
-0.207270079,0.482299588,0.08065025,7.07E-06
-0.207277037,0.281423757,0.096109368,2.50E-05
-0.207287406,0.469706695,0.085129906,9.65E-07
-0.207289,0.289243395,0.096237197,2.56E-05
-0.207290253,0.285327375,0.096172051,2.53E-05
-0.207311849,0.474548545,0.083374336,5.39E-08
-0.20732879,0.634528064,0.666875223,7.02E-05
-0.207329049,0.15009245,0.087220107,9.21E-07
-0.207342439,0.261749976,0.74872184,0.002823757
-0.207361616,0.423727806,0.0970577,3.09E-05
-0.207361838,0.339601617,0.067153391,1.33E-05
-0.207369286,0.51978723,0.081255939,2.70E-05
-0.207378148,0.523688365,0.081137997,2.08E-05
-0.207379506,0.735319625,0.173040617,0.001066114
-0.207392801,0.456966386,0.090054446,9.33E-06
-0.207396369,0.472851643,0.08415543,-7.03E-07
-0.207397177,0.515870949,0.081273313,3.39E-05
-0.207402404,0.66717831,0.637276283,0.000960109
-0.207409981,0.593560816,0.703831861,0.000614359
-0.207418651,0.527592241,0.080998133,2.11E-05
-0.207423644,0.419547866,0.097387448,3.22E-05
-0.20743978,0.370442664,0.718278308,0.002952454
-0.207440906,0.398787931,0.098156553,3.32E-05
-0.207440918,0.641036805,0.660481996,0.000171659
-0.207440966,0.308824689,0.096540384,1.84E-05
-0.207441667,0.459048465,0.089234446,9.18E-06
-0.207443699,0.415376644,0.097668389,3.37E-05
-0.207445066,0.543203756,0.08083779,2.36E-05
-0.207447327,0.452736642,0.091537799,8.85E-06
-0.20745013,0.539303056,0.08084535,2.31E-05
-0.207451621,0.468169706,0.085612314,7.93E-07
-0.207453071,0.531497984,0.080928176,2.12E-05
-0.207453884,0.411203855,0.097868225,3.27E-05
-0.207457494,0.511937438,0.081253129,3.23E-05
-0.207459582,0.535399047,0.080884659,2.19E-05
-0.207460377,0.50797978,0.081240126,3.38E-05
-0.207462568,0.466524917,0.086197459,2.79E-06
-0.207467388,0.463071925,0.087584833,9.19E-06
-0.207468252,0.464851379,0.086855224,6.71E-06
-0.207469752,0.394521596,0.098197958,3.36E-05
-0.207470739,0.102586524,0.08377304,3.62E-06
-0.207472278,0.407071042,0.097983437,3.27E-05
-0.207472792,0.323390503,0.092191117,0.000364899
-0.207473298,0.504054353,0.081220456,4.53E-05
-0.20747792,0.48082742,0.080645322,1.81E-05
-0.207485034,0.164907791,0.768470571,0.000826863
-0.207485202,0.526832783,0.642105013,0.000858453
-0.207486502,0.450691598,0.092172008,8.28E-06
-0.207487232,0.758652127,0.219954048,0.001069482
-0.207496986,0.659427845,0.644747456,0.000887482
-0.207498297,0.353116823,0.065417649,2.66E-05
-0.207513787,0.110659578,0.77614607,0.000824256
-0.207523428,0.500286413,0.081144908,4.55E-05
-0.207524405,0.722348934,0.577227778,0.001385588
-0.207539497,0.448721517,0.092741696,8.56E-06
-0.207545589,0.711467239,0.127077588,0.000831008
-0.207548874,0.67482088,0.629977747,0.001013483
-0.207551271,0.389873366,0.098193626,3.93E-05
-0.207568018,0.151775203,0.08907776,-4.15E-06
-0.207573386,0.149192739,0.08559449,4.26E-06
-0.207574735,0.459440368,0.684443835,0.000803513
-0.207602814,0.532680768,0.636274659,8.99E-05
-0.20760498,0.446778998,0.093253754,8.38E-06
-0.207608007,0.485800002,0.080657712,6.66E-06
-0.207645716,0.567124003,0.698505409,0.000102933
-0.207666352,0.657021359,0.082881611,0.000230209
-0.207666425,0.743062977,0.18868801,0.00108235
-0.20766751,0.444813051,0.093715276,8.13E-06
-0.207672166,0.436789986,0.095403401,3.72E-06
-0.207679962,0.770243387,0.487193598,0.000489119
-0.207681649,0.479589575,0.080671039,5.04E-06
-0.207693922,0.635700244,0.664933501,0.00010141
-0.207703586,0.75085217,0.204407862,0.001074728
-0.207705055,0.341791682,0.066336698,2.65E-05
-0.207710863,0.454443771,0.090927756,4.98E-06
-0.207713478,0.096681742,0.091268362,4.85E-06
-0.207726134,0.442841101,0.09416007,7.75E-06
-0.207731109,0.474546863,0.083391497,-7.05E-07
-0.207758027,0.443998421,0.691984318,0.000804314
-0.207758944,0.460717681,0.088510443,4.85E-06
-0.207758965,0.682553832,0.622410199,0.001126114
-0.20777551,0.33609963,0.068612272,3.06E-07
-0.207784262,0.440883506,0.094604488,7.47E-06
-0.2077865,0.099356852,0.088174648,2.75E-05
-0.207809183,0.35083355,0.064952935,3.49E-05
-0.207812662,0.484360701,0.080569204,1.45E-05
-0.207821333,0.148081843,0.083497061,1.77E-06
-0.207842631,0.703117267,0.113345506,0.000616258
-0.207857344,0.438959067,0.094998127,7.87E-06
-0.207863634,0.346209656,0.065349365,2.82E-05
-0.207880894,0.489397948,0.080725751,6.88E-06
-0.207881614,0.474809256,0.676762749,0.000800655
-0.207889334,0.297173858,0.09630207,1.53E-05
-0.20789943,0.348502285,0.064978918,3.40E-05
-0.207905433,0.354892282,0.065815846,1.16E-05
-0.207941191,0.474460415,0.083334048,1.14E-07
-0.207944701,0.474676849,0.083052358,3.29E-06
-0.207981486,0.211443089,0.760816992,0.000801191
-0.207986091,0.771031181,0.243478176,0.000318523
-0.20800034,0.614494756,0.696809863,0.000585303
-0.208001529,0.482916708,0.080492527,6.71E-06
-0.208001887,0.476049767,0.082460765,1.26E-06
-0.208034811,0.474340515,0.083167989,3.17E-06
-0.208036835,0.474277919,0.083569501,-4.64E-07
-0.208048401,0.473708672,0.083867458,-3.76E-07
-0.208051021,0.472773394,0.084189783,2.32E-07
-0.208071629,0.089311842,0.093735376,2.17E-05
-0.208080765,0.093591922,0.092643569,2.43E-05
-0.208081144,0.435104822,0.095618526,8.33E-06
-0.208083725,0.154157811,0.091218244,-1.33E-06
-0.208090426,0.690563989,0.614520175,0.001189893
-0.208090853,0.664454174,0.083306703,0.000233149
-0.208110302,0.745739589,0.547146968,0.001166656
-0.208110462,0.403638119,0.097986275,1.65E-05
-0.208123464,0.487865076,0.080624829,1.44E-05
-0.208139641,0.369839518,0.086367501,6.78E-06
-0.208156319,0.157215818,0.092823466,1.63E-05
-0.208167245,0.474292817,0.083518489,1.63E-06
-0.208172859,0.433047472,0.095926031,8.25E-06
-0.208191254,0.118398798,0.776028387,0.000777784
-0.208213242,0.68864099,0.092535649,0.00035431
-0.208217384,0.161566435,0.094192542,1.54E-05
-0.208241685,0.474136038,0.083501478,6.30E-07
-0.208246564,0.431007935,0.096209165,8.77E-06
-0.208247708,0.428526246,0.699410724,0.000813528
-0.208257084,0.437387206,0.095229675,4.03E-06
-0.208265349,0.474062678,0.083275706,1.25E-06
-0.208290141,0.477102073,0.081761562,3.23E-06
-0.20829557,0.491514042,0.080727286,1.33E-05
-0.208305587,0.172626728,0.768278924,0.000779268
-0.208333345,0.370805827,0.088954563,1.20E-05
-0.208339001,0.486396322,0.080526046,6.47E-06
-0.208350964,0.730071505,0.569547897,0.001317693
-0.208373638,0.475677011,0.082356427,1.16E-05
-0.208374189,0.337118539,0.730058641,0.001018862
-0.208376502,0.493399213,0.080775975,1.31E-05
-0.208400637,0.490165642,0.668990837,0.000795447
-0.208410342,0.770014052,0.493597533,0.000193697
